yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.07 (219) 15:25:23    8.0   184.0   392.0
2017.08.07 (219) 15:30:11    8.2   200.0   385.0
2017.08.07 (219) 15:34:59    8.3   204.0   374.0
2017.08.07 (219) 15:40:23    8.2   209.0   365.0
2017.08.07 (219) 15:45:11    8.3   204.0   362.0
2017.08.07 (219) 15:49:59    8.4   206.0   359.0
2017.08.07 (219) 15:55:23    8.4   198.0   356.0
2017.08.07 (219) 16:00:11    8.3   204.0   354.0
2017.08.07 (219) 16:04:59    8.3   206.0   356.0
2017.08.07 (219) 16:10:23    8.3   209.0   348.0
2017.08.07 (219) 16:15:11    8.4   206.0   345.0
2017.08.07 (219) 16:19:59    8.5   201.0   341.0
2017.08.07 (219) 16:25:23    8.4   210.0   336.0
2017.08.07 (219) 16:30:11    8.4   204.0   336.0
2017.08.07 (219) 16:34:59    8.3   206.0   336.0
2017.08.07 (219) 16:40:23    8.3   203.0   336.0
2017.08.07 (219) 16:45:11    8.3   206.0   339.0
2017.08.07 (219) 16:49:59    8.3   210.0   339.0
2017.08.07 (219) 16:55:23    8.3   209.0   338.0
2017.08.07 (219) 17:00:11    8.3   209.0   338.0
2017.08.07 (219) 17:04:59    8.1   207.0   333.0
2017.08.07 (219) 17:10:23    8.0   207.0   341.0
2017.08.07 (219) 17:15:11    8.1   218.0   347.0
2017.08.07 (219) 17:19:59    8.1   216.0   338.0
2017.08.07 (219) 17:25:23    8.1   212.0   341.0
2017.08.07 (219) 17:30:11    8.0   216.0   345.0
2017.08.07 (219) 17:34:59    8.0   212.0   341.0
2017.08.07 (219) 17:40:23    8.0   204.0   339.0
2017.08.07 (219) 17:45:11    8.1   209.0   345.0
2017.08.07 (219) 17:49:59    8.1   209.0   342.0
2017.08.07 (219) 17:55:23    8.0   212.0   339.0
2017.08.07 (219) 18:00:11    8.0   213.0   338.0
2017.08.07 (219) 18:04:59    8.0   212.0   336.0
2017.08.07 (219) 18:10:23    8.0   210.0   335.0
2017.08.07 (219) 18:15:11    8.1   215.0   333.0
2017.08.07 (219) 18:19:59    8.1   210.0   328.0
2017.08.07 (219) 18:25:23    8.0   210.0   324.0
2017.08.07 (219) 18:30:11    8.0   207.0   328.0
2017.08.07 (219) 18:34:59    8.0   210.0   325.0
2017.08.07 (219) 18:40:23    8.0   210.0   325.0
2017.08.07 (219) 18:45:11    8.0   212.0   327.0
2017.08.07 (219) 18:49:59    8.0   207.0   322.0
2017.08.07 (219) 18:55:23    7.8   212.0   322.0
2017.08.07 (219) 19:00:11    7.8   210.0   322.0
2017.08.07 (219) 19:04:59    7.9   210.0   328.0
2017.08.07 (219) 19:10:23    7.8   210.0   322.0
2017.08.07 (219) 19:15:11    7.8   210.0   324.0
2017.08.07 (219) 19:19:59    7.7   215.0   328.0
2017.08.07 (219) 19:25:23    7.6   213.0   333.0
2017.08.07 (219) 19:30:11    7.6   215.0   335.0
2017.08.07 (219) 19:34:59    7.5   213.0   338.0
2017.08.07 (219) 19:40:23    NaN     NaN     NaN 
2017.08.07 (219) 19:45:11    NaN     NaN     NaN 
2017.08.07 (219) 19:49:59    NaN     NaN     NaN 
2017.08.07 (219) 19:55:23    NaN     NaN     NaN 
2017.08.07 (219) 20:00:11    NaN     NaN     NaN 
2017.08.07 (219) 20:04:59    NaN     NaN     NaN 
2017.08.07 (219) 20:10:23    NaN     NaN     NaN 
2017.08.07 (219) 20:15:11    NaN     NaN     NaN 
2017.08.07 (219) 20:19:59    NaN     NaN     NaN 
2017.08.07 (219) 20:23:08    7.4   225.0   344.0
2017.08.07 (219) 20:25:23    7.4   233.0   342.0
2017.08.07 (219) 20:30:11    7.4   224.0   339.0
2017.08.07 (219) 20:34:59    7.4   230.0   336.0
2017.08.07 (219) 20:40:23    7.6   225.0   339.0
2017.08.07 (219) 20:45:11    7.5   231.0   330.0
2017.08.07 (219) 20:49:59    7.7   236.0   327.0
2017.08.07 (219) 20:55:23    7.7   231.0   319.0
2017.08.07 (219) 21:00:11    7.7   241.0   324.0
2017.08.07 (219) 21:04:59    7.7   245.0   316.0
2017.08.07 (219) 21:10:23    7.7   242.0   312.0
2017.08.07 (219) 21:15:11    7.7   244.0   306.0
2017.08.07 (219) 21:19:59    7.7   244.0   300.0
2017.08.07 (219) 21:25:23    7.8   242.0   297.0
2017.08.07 (219) 21:30:11    7.9   241.0   297.0
2017.08.07 (219) 21:34:59    7.8   242.0   294.0
2017.08.07 (219) 21:40:23    7.7   242.0   289.0
2017.08.07 (219) 21:45:11    7.8   239.0   285.0
2017.08.07 (219) 21:49:59    7.7   242.0   285.0
2017.08.07 (219) 21:55:23    7.7   242.0   286.0
2017.08.07 (219) 22:00:11    7.7   239.0   285.0
2017.08.07 (219) 22:04:59    7.5   239.0   280.0
2017.08.07 (219) 22:10:23    7.5   242.0   281.0
2017.08.07 (219) 22:15:11    7.6   238.0   280.0
2017.08.07 (219) 22:19:59    7.6   239.0   285.0
2017.08.07 (219) 22:25:23    7.2   241.0   275.0
2017.08.07 (219) 22:30:11    7.0   239.0   277.0
2017.08.07 (219) 22:34:59    7.1   236.0   278.0
2017.08.07 (219) 22:40:23    7.0   238.0   283.0
2017.08.07 (219) 22:45:11    6.9   236.0   280.0
2017.08.07 (219) 22:49:59    6.7   238.0   281.0
2017.08.07 (219) 22:55:23    6.7   234.0   280.0
2017.08.07 (219) 23:00:11    6.3   239.0   277.0
2017.08.07 (219) 23:04:59    6.4   242.0   283.0
2017.08.07 (219) 23:10:23    6.3   244.0   283.0
2017.08.07 (219) 23:15:11    6.3   238.0   281.0
2017.08.07 (219) 23:19:59    6.3   234.0   278.0
2017.08.07 (219) 23:25:23    6.3   233.0   283.0
2017.08.07 (219) 23:30:11    6.3   236.0   285.0
2017.08.07 (219) 23:34:59    6.1   236.0   274.0
2017.08.07 (219) 23:40:23    6.1   241.0   280.0
2017.08.07 (219) 23:45:11    6.1   234.0   283.0
2017.08.07 (219) 23:49:59    5.9   239.0   274.0
2017.08.07 (219) 23:55:23    5.9   241.0   275.0
2017.08.08 (220) 00:00:11    5.8   241.0   275.0
2017.08.08 (220) 00:04:59    5.6   241.0   272.0
2017.08.08 (220) 00:10:23    5.6   239.0   278.0
2017.08.08 (220) 00:15:11    5.5   241.0   278.0
2017.08.08 (220) 00:19:59    5.3   239.0   275.0
2017.08.08 (220) 00:25:23    5.2   238.0   280.0
2017.08.08 (220) 00:30:11    5.1   234.0   286.0
2017.08.08 (220) 00:34:59    5.0   233.0   286.0
2017.08.08 (220) 00:40:23    4.9   233.0   291.0
2017.08.08 (220) 00:45:11    4.8   242.0   283.0
2017.08.08 (220) 00:49:59    4.8   241.0   288.0
2017.08.08 (220) 00:55:23    4.8   236.0   288.0
2017.08.08 (220) 01:00:11    4.7   239.0   285.0
2017.08.08 (220) 01:04:59    4.7   238.0   283.0
2017.08.08 (220) 01:10:23    4.8   238.0   286.0
2017.08.08 (220) 01:15:11    4.7   236.0   283.0
2017.08.08 (220) 01:19:59    4.7   236.0   285.0
2017.08.08 (220) 01:25:23    4.7   231.0   286.0
2017.08.08 (220) 01:30:11    4.7   239.0   291.0
2017.08.08 (220) 01:34:59    4.7   234.0   289.0
2017.08.08 (220) 01:40:23    4.7   239.0   294.0
2017.08.08 (220) 01:45:11    4.6   238.0   295.0
2017.08.08 (220) 01:49:59    4.4   234.0   294.0
2017.08.08 (220) 01:55:23    4.4   236.0   300.0
2017.08.08 (220) 02:00:11    4.2   242.0   295.0
2017.08.08 (220) 02:04:59    4.4   245.0   303.0
2017.08.08 (220) 02:10:23    4.3   242.0   303.0
2017.08.08 (220) 02:15:11    4.3   239.0   303.0
2017.08.08 (220) 02:19:59    4.2   242.0   303.0
2017.08.08 (220) 02:25:23    4.2   241.0   306.0
2017.08.08 (220) 02:30:11    4.3   245.0   304.0
2017.08.08 (220) 02:34:59    4.2   242.0   307.0
2017.08.08 (220) 02:40:23    4.1   245.0   300.0
2017.08.08 (220) 02:45:11    4.1   244.0   300.0
2017.08.08 (220) 02:49:59    4.1   236.0   303.0
2017.08.08 (220) 02:55:23    4.2   236.0   300.0
2017.08.08 (220) 03:00:11    4.1   233.0   298.0
2017.08.08 (220) 03:04:59    4.1   225.0   303.0
2017.08.08 (220) 03:10:23    4.0   228.0   294.0
2017.08.08 (220) 03:15:11    4.0   227.0   288.0
2017.08.08 (220) 03:19:59  NaN     NaN     NaN  
2017.08.08 (220) 03:25:23  NaN     NaN     NaN  
2017.08.08 (220) 03:30:11  NaN     NaN     NaN  
2017.08.08 (220) 03:34:59    4.0   222.0   289.0
2017.08.08 (220) 03:40:23  NaN     NaN     NaN  
2017.08.08 (220) 03:45:11  NaN     NaN     NaN  
2017.08.08 (220) 03:49:59  NaN     NaN     NaN  
2017.08.08 (220) 03:55:23  NaN     NaN     NaN  
2017.08.08 (220) 04:00:11    4.0   222.0   301.0
2017.08.08 (220) 04:04:59  NaN     NaN     NaN  
2017.08.08 (220) 04:10:23  NaN     NaN     NaN  
2017.08.08 (220) 04:15:11  NaN     NaN     NaN  
2017.08.08 (220) 04:19:59  NaN     NaN     NaN  
2017.08.08 (220) 04:25:23  NaN     NaN     NaN  
2017.08.08 (220) 04:30:11  NaN     NaN     NaN  
2017.08.08 (220) 04:34:59  NaN     NaN     NaN  
2017.08.08 (220) 04:40:23  NaN     NaN     NaN  
2017.08.08 (220) 04:45:11  NaN     NaN     NaN  
2017.08.08 (220) 04:49:59  NaN     NaN     NaN  
2017.08.08 (220) 04:55:23  NaN     NaN     NaN  
2017.08.08 (220) 05:00:11  NaN     NaN     NaN  
2017.08.08 (220) 05:04:59    3.7   210.0   286.0
2017.08.08 (220) 05:10:23  NaN     NaN     NaN  
2017.08.08 (220) 05:15:11    3.2   210.0   268.0
2017.08.08 (220) 05:19:59  NaN     NaN     NaN  
2017.08.08 (220) 05:25:23    3.1   209.0   265.0
2017.08.08 (220) 05:30:11  NaN     NaN     NaN  
2017.08.08 (220) 05:34:59    3.0   216.0   269.0
2017.08.08 (220) 05:40:23  NaN     NaN     NaN  
2017.08.08 (220) 05:45:11    2.8   212.0   259.0
2017.08.08 (220) 05:49:59    2.6   213.0   257.0
2017.08.08 (220) 05:55:23  NaN     NaN     NaN  
2017.08.08 (220) 06:00:11    2.3   215.0   253.0
2017.08.08 (220) 06:04:59  NaN     NaN     NaN  
2017.08.08 (220) 06:10:23    2.1   225.0   251.0
2017.08.08 (220) 06:15:11    2.1   219.0   253.0
2017.08.08 (220) 06:19:59  NaN     NaN     NaN  
2017.08.08 (220) 06:25:23    2.0   231.0   257.0
2017.08.08 (220) 06:30:11  NaN     NaN     NaN  
2017.08.08 (220) 06:34:59  NaN     NaN     NaN  
2017.08.08 (220) 06:40:23    1.7   239.0   256.0
2017.08.08 (220) 06:45:11  NaN     NaN     NaN  
2017.08.08 (220) 06:49:59  NaN     NaN     NaN  
2017.08.08 (220) 06:55:23  NaN     NaN     NaN  
2017.08.08 (220) 07:00:11  NaN     NaN     NaN  
2017.08.08 (220) 07:04:59  NaN     NaN     NaN  
2017.08.08 (220) 07:10:23  NaN     NaN     NaN  
2017.08.08 (220) 07:15:11  NaN     NaN     NaN  
2017.08.08 (220) 07:19:59  NaN     NaN     NaN  
2017.08.08 (220) 07:25:23  NaN     NaN     NaN  
2017.08.08 (220) 07:30:11  NaN     NaN     NaN  
2017.08.08 (220) 07:34:59  NaN     NaN     NaN  
2017.08.08 (220) 07:40:23  NaN     NaN     NaN  
2017.08.08 (220) 07:45:11  NaN     NaN     NaN  
2017.08.08 (220) 07:49:59  NaN     NaN     NaN  
2017.08.08 (220) 07:55:23  NaN     NaN     NaN  
2017.08.08 (220) 08:00:11  NaN     NaN     NaN  
2017.08.08 (220) 08:04:59  NaN     NaN     NaN  
2017.08.08 (220) 08:10:23  NaN     NaN     NaN  
2017.08.08 (220) 08:15:11  NaN     NaN     NaN  
2017.08.08 (220) 08:19:59  NaN     NaN     NaN  
2017.08.08 (220) 08:25:23  NaN     NaN     NaN  
2017.08.08 (220) 08:30:11  NaN     NaN     NaN  
2017.08.08 (220) 08:34:59  NaN     NaN     NaN  
2017.08.08 (220) 08:40:23  NaN     NaN     NaN  
2017.08.08 (220) 08:45:11  NaN     NaN     NaN  
2017.08.08 (220) 08:49:59  NaN     NaN     NaN  
2017.08.08 (220) 08:55:23  NaN     NaN     NaN  
2017.08.08 (220) 09:00:11  NaN     NaN     NaN  
2017.08.08 (220) 09:04:59  NaN     NaN     NaN  
2017.08.08 (220) 09:10:23  NaN     NaN     NaN  
2017.08.08 (220) 09:15:11    2.9   236.0   269.0
2017.08.08 (220) 09:19:59    3.2   233.0   265.0
2017.08.08 (220) 09:25:23    3.5   231.0   259.0
2017.08.08 (220) 09:30:11    3.8   230.0   254.0
2017.08.08 (220) 09:34:59    4.0   231.0   251.0
2017.08.08 (220) 09:40:23    4.2   228.0   250.0
2017.08.08 (220) 09:45:11    4.4   230.0   248.0
2017.08.08 (220) 09:49:59    4.6   233.0   253.0
2017.08.08 (220) 09:55:23    4.8   230.0   250.0
2017.08.08 (220) 10:00:11    4.9   228.0   247.0
2017.08.08 (220) 10:04:59    5.0   231.0   250.0
2017.08.08 (220) 10:10:23  NaN     NaN     NaN  
2017.08.08 (220) 10:15:11  NaN     NaN     NaN  
2017.08.08 (220) 10:19:59  NaN     NaN     NaN  
2017.08.08 (220) 10:25:23  NaN     NaN     NaN  
2017.08.08 (220) 10:30:11    5.4   228.0   263.0
2017.08.08 (220) 10:34:59    5.4   227.0   266.0
2017.08.08 (220) 10:40:23    5.5   227.0   266.0
2017.08.08 (220) 10:45:11    5.6   227.0   269.0
2017.08.08 (220) 10:49:59    5.6   228.0   265.0
2017.08.08 (220) 10:55:23    5.6   231.0   271.0
2017.08.08 (220) 11:00:11    5.6   218.0   274.0
2017.08.08 (220) 11:04:59    5.5   219.0   277.0
2017.08.08 (220) 11:10:23    5.5   221.0   283.0
2017.08.08 (220) 11:15:11  NaN     NaN     NaN  
2017.08.08 (220) 11:19:59  NaN     NaN     NaN  
2017.08.08 (220) 11:25:23  NaN     NaN     NaN  
2017.08.08 (220) 11:30:11  NaN     NaN     NaN  
2017.08.08 (220) 11:34:59  NaN     NaN     NaN  
2017.08.08 (220) 11:40:23  NaN     NaN     NaN  
2017.08.08 (220) 11:45:11  NaN     NaN     NaN  
2017.08.08 (220) 11:49:59  NaN     NaN     NaN  
2017.08.08 (220) 11:55:23  NaN     NaN     NaN  
2017.08.08 (220) 12:00:11  NaN     NaN     NaN  
2017.08.08 (220) 12:04:59  NaN     NaN     NaN  
2017.08.08 (220) 12:10:23  NaN     NaN     NaN  
2017.08.08 (220) 12:15:11  NaN     NaN     NaN  
2017.08.08 (220) 12:19:59  NaN     NaN     NaN  
2017.08.08 (220) 12:25:23  NaN     NaN     NaN  
2017.08.08 (220) 12:30:11    6.7   207.0   297.0
2017.08.08 (220) 12:34:59    6.6   204.0   303.0
2017.08.08 (220) 12:40:23    6.6   204.0   303.0
2017.08.08 (220) 12:45:11    6.7   203.0   304.0
2017.08.08 (220) 12:49:59    6.7   207.0   304.0
2017.08.08 (220) 12:55:23    6.9   197.0   306.0
2017.08.08 (220) 13:00:11    7.0   200.0   307.0
2017.08.08 (220) 13:04:59    7.2   200.0   306.0
2017.08.08 (220) 13:10:23    7.3   200.0   309.0
2017.08.08 (220) 13:15:11    7.3   203.0   306.0
2017.08.08 (220) 13:19:59    7.5   200.0   309.0
2017.08.08 (220) 13:25:23    7.3   198.0   307.0
2017.08.08 (220) 13:30:11    7.3   200.0   306.0
2017.08.08 (220) 13:34:59    7.3   198.0   300.0
2017.08.08 (220) 13:40:23    7.3   203.0   306.0
2017.08.08 (220) 13:45:11    7.2   201.0   309.0
2017.08.08 (220) 13:49:59    7.2   195.0   315.0
2017.08.08 (220) 13:55:23    7.1   195.0   324.0
2017.08.08 (220) 14:00:11    7.2   195.0   322.0
2017.08.08 (220) 14:04:59    7.5   197.0   322.0
2017.08.08 (220) 14:10:23    7.5   201.0   322.0
2017.08.08 (220) 14:15:11    7.3   200.0   325.0
2017.08.08 (220) 14:19:59    7.2   197.0   330.0
2017.08.08 (220) 14:25:23    7.2   198.0   342.0
2017.08.08 (220) 14:30:11    7.5   200.0   347.0
2017.08.08 (220) 14:34:59    7.5   204.0   336.0
2017.08.08 (220) 14:40:23    7.5   203.0   341.0
2017.08.08 (220) 14:45:11    7.6   201.0   342.0
2017.08.08 (220) 14:49:59    7.7   206.0   339.0
2017.08.08 (220) 14:55:23    7.8   204.0   336.0
2017.08.08 (220) 15:00:11    8.0   206.0   339.0
2017.08.08 (220) 15:04:59    8.0   203.0   339.0
2017.08.08 (220) 15:10:23    8.1   200.0   338.0
2017.08.08 (220) 15:15:11    8.1   195.0   338.0
2017.08.08 (220) 15:19:59    8.3   197.0   339.0
2017.08.08 (220) 15:25:23    8.5   195.0   335.0
2017.08.08 (220) 15:30:11    8.7   197.0   335.0
2017.08.08 (220) 15:34:59    8.7   191.0   335.0
2017.08.08 (220) 15:40:23    8.5   192.0   336.0
2017.08.08 (220) 15:45:11    8.6   191.0   342.0
2017.08.08 (220) 15:49:59    8.7   187.0   339.0
2017.08.08 (220) 15:55:23    8.7   187.0   344.0
2017.08.08 (220) 16:00:11    8.5   189.0   341.0
2017.08.08 (220) 16:04:59    8.5   189.0   342.0
2017.08.08 (220) 16:10:23    8.4   189.0   347.0
2017.08.08 (220) 16:15:11    8.5   186.0   347.0
2017.08.08 (220) 16:19:59    8.5   189.0   347.0
2017.08.08 (220) 16:25:23    8.7   184.0   345.0
2017.08.08 (220) 16:30:11    8.7   178.0   347.0
2017.08.08 (220) 16:34:59    8.7   178.0   351.0
2017.08.08 (220) 16:40:23    8.5   172.0   348.0
2017.08.08 (220) 16:45:11    8.3   175.0   350.0
2017.08.08 (220) 16:49:59    8.2   189.0   347.0
2017.08.08 (220) 16:55:23    8.2   189.0   350.0
2017.08.08 (220) 17:00:11    8.1   184.0   357.0
2017.08.08 (220) 17:04:59    8.1   183.0   351.0
2017.08.08 (220) 17:10:23    8.1   184.0   348.0
2017.08.08 (220) 17:15:11    8.1   183.0   348.0
2017.08.08 (220) 17:19:59    8.1   183.0   345.0
2017.08.08 (220) 17:25:23    8.1   191.0   341.0
2017.08.08 (220) 17:30:11    8.0   195.0   339.0
2017.08.08 (220) 17:34:59    7.9   191.0   342.0
2017.08.08 (220) 17:40:23    7.8   187.0   345.0
2017.08.08 (220) 17:45:11    7.9   194.0   335.0
2017.08.08 (220) 17:49:59    7.8   189.0   330.0
2017.08.08 (220) 17:55:23    7.8   201.0   325.0
2017.08.08 (220) 18:00:11    7.9   203.0   313.0
2017.08.08 (220) 18:04:59    8.0   206.0   310.0
2017.08.08 (220) 18:10:23    7.9   206.0   304.0
2017.08.08 (220) 18:15:11    8.0   209.0   298.0
2017.08.08 (220) 18:19:59    7.9   206.0   294.0
2017.08.08 (220) 18:25:23    7.7   209.0   291.0
2017.08.08 (220) 18:30:11    7.6   209.0   292.0
2017.08.08 (220) 18:34:59    7.7   210.0   301.0
2017.08.08 (220) 18:40:23    7.8   207.0   292.0
2017.08.08 (220) 18:45:11    7.8   209.0   283.0
2017.08.08 (220) 18:49:59    7.7   212.0   280.0
2017.08.08 (220) 18:55:23    7.7   210.0   280.0
2017.08.08 (220) 19:00:11    7.6   207.0   280.0
2017.08.08 (220) 19:04:59    7.5   209.0   278.0
2017.08.08 (220) 19:10:23    7.2   212.0   272.0
2017.08.08 (220) 19:15:11  NaN     NaN     NaN  
2017.08.08 (220) 19:19:59  NaN     NaN     NaN  
2017.08.08 (220) 19:25:23  NaN     NaN     NaN  
2017.08.08 (220) 19:30:11  NaN     NaN     NaN  
2017.08.08 (220) 19:34:59    6.8   248.0   265.0
2017.08.08 (220) 19:40:23    6.6   250.0   263.0
2017.08.08 (220) 19:45:11  NaN     NaN     NaN  
2017.08.08 (220) 19:49:59    6.5   253.0   269.0
2017.08.08 (220) 19:55:23    6.3   251.0   268.0
2017.08.08 (220) 20:00:11    6.2   248.0   265.0
2017.08.08 (220) 20:04:59  NaN     NaN     NaN  
2017.08.08 (220) 20:10:23  NaN     NaN     NaN  
2017.08.08 (220) 20:15:11  NaN     NaN     NaN  
2017.08.08 (220) 20:19:59  NaN     NaN     NaN  
2017.08.08 (220) 20:25:23    6.0   244.0   268.0
2017.08.08 (220) 20:30:11    6.0   242.0   265.0
2017.08.08 (220) 20:34:59    6.0   241.0   263.0
2017.08.08 (220) 20:40:23    6.0   239.0   268.0
2017.08.08 (220) 20:45:11  NaN     NaN     NaN  
2017.08.08 (220) 20:49:59  NaN     NaN     NaN  
2017.08.08 (220) 20:55:23    5.5   238.0   256.0
2017.08.08 (220) 21:00:11    5.3   234.0   253.0
2017.08.08 (220) 21:04:59    5.4   238.0   257.0
2017.08.08 (220) 21:10:23    5.1   233.0   253.0
2017.08.08 (220) 21:15:11  NaN     NaN     NaN  
2017.08.08 (220) 21:19:59  NaN     NaN     NaN  
2017.08.08 (220) 21:25:23  NaN     NaN     NaN  
2017.08.08 (220) 21:30:11  NaN     NaN     NaN  
2017.08.08 (220) 21:34:59  NaN     NaN     NaN  
2017.08.08 (220) 21:40:23  NaN     NaN     NaN  
2017.08.08 (220) 21:45:11  NaN     NaN     NaN  
2017.08.08 (220) 21:49:59  NaN     NaN     NaN  
2017.08.08 (220) 21:55:23  NaN     NaN     NaN  
2017.08.08 (220) 22:00:11  NaN     NaN     NaN  
2017.08.08 (220) 22:04:59  NaN     NaN     NaN  
2017.08.08 (220) 22:10:23  NaN     NaN     NaN  
2017.08.08 (220) 22:15:11  NaN     NaN     NaN  
2017.08.08 (220) 22:19:59    3.2   245.0   259.0
2017.08.08 (220) 22:25:23    3.2   244.0   265.0
2017.08.08 (220) 22:30:11    3.1   241.0   265.0
2017.08.08 (220) 22:34:59    3.0   242.0   265.0
2017.08.08 (220) 22:40:23    2.9   247.0   266.0
2017.08.08 (220) 22:45:11  NaN     NaN     NaN  
2017.08.08 (220) 22:49:59  NaN     NaN     NaN  
2017.08.08 (220) 22:55:23    2.8   251.0   269.0
2017.08.08 (220) 23:00:11    2.8   251.0   274.0
2017.08.08 (220) 23:04:59  NaN     NaN     NaN  
2017.08.08 (220) 23:10:23  NaN     NaN     NaN  
2017.08.08 (220) 23:15:11  NaN     NaN     NaN  
2017.08.08 (220) 23:19:59  NaN     NaN     NaN  
2017.08.08 (220) 23:25:23    2.6   248.0   265.0
2017.08.08 (220) 23:30:11    2.5   245.0   256.0
2017.08.08 (220) 23:34:59  NaN     NaN     NaN  
2017.08.08 (220) 23:40:23  NaN     NaN     NaN  
2017.08.08 (220) 23:45:11    2.5   241.0   254.0
2017.08.08 (220) 23:49:59    2.4   236.0   250.0
2017.08.08 (220) 23:55:23    2.3   236.0   250.0
2017.08.09 (221) 00:00:11    2.3   234.0   253.0
2017.08.09 (221) 00:04:59    2.2   234.0   250.0
2017.08.09 (221) 00:10:23    2.2   233.0   254.0
2017.08.09 (221) 00:15:11    2.2   236.0   247.0
2017.08.09 (221) 00:19:59    2.1   241.0   251.0
2017.08.09 (221) 00:25:23  NaN     NaN     NaN  
2017.08.09 (221) 00:30:11  NaN     NaN     NaN  
2017.08.09 (221) 00:34:59  NaN     NaN     NaN  
2017.08.09 (221) 00:40:23  NaN     NaN     NaN  
2017.08.09 (221) 00:45:11  NaN     NaN     NaN  
2017.08.09 (221) 00:49:59  NaN     NaN     NaN  
2017.08.09 (221) 00:55:23  NaN     NaN     NaN  
2017.08.09 (221) 01:00:11  NaN     NaN     NaN  
2017.08.09 (221) 01:04:59  NaN     NaN     NaN  
2017.08.09 (221) 01:10:23  NaN     NaN     NaN  
2017.08.09 (221) 01:15:11  NaN     NaN     NaN  
2017.08.09 (221) 01:19:59  NaN     NaN     NaN  
2017.08.09 (221) 01:25:23  NaN     NaN     NaN  
2017.08.09 (221) 01:30:11  NaN     NaN     NaN  
2017.08.09 (221) 01:34:59  NaN     NaN     NaN  
2017.08.09 (221) 01:40:23  NaN     NaN     NaN  
2017.08.09 (221) 01:45:11  NaN     NaN     NaN  
2017.08.09 (221) 01:49:59  NaN     NaN     NaN  
2017.08.09 (221) 01:55:23  NaN     NaN     NaN  
2017.08.09 (221) 02:00:11  NaN     NaN     NaN  
2017.08.09 (221) 02:04:59  NaN     NaN     NaN  
2017.08.09 (221) 02:10:23  NaN     NaN     NaN  
2017.08.09 (221) 02:15:11  NaN     NaN     NaN  
2017.08.09 (221) 02:19:59  NaN     NaN     NaN  
2017.08.09 (221) 02:25:23  NaN     NaN     NaN  
2017.08.09 (221) 02:30:11  NaN     NaN     NaN  
2017.08.09 (221) 02:34:59  NaN     NaN     NaN  
2017.08.09 (221) 02:40:23  NaN     NaN     NaN  
2017.08.09 (221) 02:45:11  NaN     NaN     NaN  
2017.08.09 (221) 02:49:59  NaN     NaN     NaN  
2017.08.09 (221) 02:55:23  NaN     NaN     NaN  
2017.08.09 (221) 03:00:11  NaN     NaN     NaN  
2017.08.09 (221) 03:04:59  NaN     NaN     NaN  
2017.08.09 (221) 03:10:23  NaN     NaN     NaN  
2017.08.09 (221) 03:15:11  NaN     NaN     NaN  
2017.08.09 (221) 03:19:59  NaN     NaN     NaN  
2017.08.09 (221) 03:25:23  NaN     NaN     NaN  
2017.08.09 (221) 03:30:11  NaN     NaN     NaN  
2017.08.09 (221) 03:34:59  NaN     NaN     NaN  
2017.08.09 (221) 03:40:23  NaN     NaN     NaN  
2017.08.09 (221) 03:45:11  NaN     NaN     NaN  
2017.08.09 (221) 03:49:59  NaN     NaN     NaN  
2017.08.09 (221) 03:55:23  NaN     NaN     NaN  
2017.08.09 (221) 04:00:11  NaN     NaN     NaN  
2017.08.09 (221) 04:04:59  NaN     NaN     NaN  
2017.08.09 (221) 04:10:23  NaN     NaN     NaN  
2017.08.09 (221) 04:15:11  NaN     NaN     NaN  
2017.08.09 (221) 04:19:59  NaN     NaN     NaN  
2017.08.09 (221) 04:25:23  NaN     NaN     NaN  
2017.08.09 (221) 04:30:11  NaN     NaN     NaN  
2017.08.09 (221) 04:34:59  NaN     NaN     NaN  
2017.08.09 (221) 04:40:23  NaN     NaN     NaN  
2017.08.09 (221) 04:45:11  NaN     NaN     NaN  
2017.08.09 (221) 04:49:59  NaN     NaN     NaN  
2017.08.09 (221) 04:55:23  NaN     NaN     NaN  
2017.08.09 (221) 05:00:11  NaN     NaN     NaN  
2017.08.09 (221) 05:04:59  NaN     NaN     NaN  
2017.08.09 (221) 05:10:23  NaN     NaN     NaN  
2017.08.09 (221) 05:15:11  NaN     NaN     NaN  
2017.08.09 (221) 05:19:59  NaN     NaN     NaN  
2017.08.09 (221) 05:25:23  NaN     NaN     NaN  
2017.08.09 (221) 05:30:11  NaN     NaN     NaN  
2017.08.09 (221) 05:34:59  NaN     NaN     NaN  
2017.08.09 (221) 05:40:23  NaN     NaN     NaN  
2017.08.09 (221) 05:45:11  NaN     NaN     NaN  
2017.08.09 (221) 05:49:59  NaN     NaN     NaN  
2017.08.09 (221) 05:55:23  NaN     NaN     NaN  
2017.08.09 (221) 06:00:11  NaN     NaN     NaN  
2017.08.09 (221) 06:04:59  NaN     NaN     NaN  
2017.08.09 (221) 06:10:23  NaN     NaN     NaN  
2017.08.09 (221) 06:15:11  NaN     NaN     NaN  
2017.08.09 (221) 06:19:59  NaN     NaN     NaN  
2017.08.09 (221) 06:25:23  NaN     NaN     NaN  
2017.08.09 (221) 06:30:11  NaN     NaN     NaN  
2017.08.09 (221) 06:34:59  NaN     NaN     NaN  
2017.08.09 (221) 06:40:23  NaN     NaN     NaN  
2017.08.09 (221) 06:45:11  NaN     NaN     NaN  
