yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.17 (229) 13:34:59    6.3   171.0   312.0
2017.08.17 (229) 13:40:23    6.5   183.0   319.0
2017.08.17 (229) 13:45:11    6.5   178.0   322.0
2017.08.17 (229) 13:49:59    6.6   177.0   315.0
2017.08.17 (229) 13:55:23    6.6   171.0   330.0
2017.08.17 (229) 14:00:11    6.6   180.0   324.0
2017.08.17 (229) 14:04:59    6.5   174.0   324.0
2017.08.17 (229) 14:10:23    6.6   174.0   324.0
2017.08.17 (229) 14:15:11    6.5   175.0   328.0
2017.08.17 (229) 14:19:59    6.6   183.0   322.0
2017.08.17 (229) 14:25:23    6.6   163.0   325.0
2017.08.17 (229) 14:30:11    6.6   169.0   324.0
2017.08.17 (229) 14:34:59    6.5   168.0   327.0
2017.08.17 (229) 14:40:23    6.6   156.0   335.0
2017.08.17 (229) 14:45:11    6.7   174.0   330.0
2017.08.17 (229) 14:49:59    6.9   171.0   325.0
2017.08.17 (229) 14:55:23    7.1   195.0   324.0
2017.08.17 (229) 15:00:11    7.0   181.0   321.0
2017.08.17 (229) 15:04:59    7.2   174.0   310.0
2017.08.17 (229) 15:10:23    7.4   162.0   310.0
2017.08.17 (229) 15:15:11    7.5   207.0   307.0
2017.08.17 (229) 15:19:59    7.8   168.0   297.0
2017.08.17 (229) 15:25:23    7.9   216.0   298.0
2017.08.17 (229) 15:30:11    8.0   159.0   283.0
2017.08.17 (229) 15:34:59    8.2   204.0   280.0
2017.08.17 (229) 15:40:23    8.3   219.0   277.0
2017.08.17 (229) 15:45:11    8.3   207.0   269.0
2017.08.17 (229) 15:49:59    8.3   212.0   268.0
2017.08.17 (229) 15:55:23    8.1   210.0   265.0
2017.08.17 (229) 16:00:11    8.2   209.0   268.0
2017.08.17 (229) 16:04:59    7.8   209.0   262.0
2017.08.17 (229) 16:10:23    7.5   209.0   260.0
2017.08.17 (229) 16:15:11    7.2   186.0   262.0
2017.08.17 (229) 16:19:59    7.0   203.0   283.0
2017.08.17 (229) 16:25:23    6.9   201.0   281.0
2017.08.17 (229) 16:30:11    6.8   201.0   286.0
2017.08.17 (229) 16:34:59    6.9   200.0   300.0
2017.08.17 (229) 16:40:23    6.8   151.0   300.0
2017.08.17 (229) 16:45:11    6.6   195.0   298.0
2017.08.17 (229) 16:49:59    6.7   198.0   310.0
2017.08.17 (229) 16:55:23    6.5   198.0   301.0
2017.08.17 (229) 17:00:11    6.4   201.0   307.0
2017.08.17 (229) 17:04:59    6.3   192.0   335.0
2017.08.17 (229) 17:10:23    6.4   186.0   335.0
2017.08.17 (229) 17:15:11    6.6   192.0   319.0
2017.08.17 (229) 17:19:59    6.5   191.0   315.0
2017.08.17 (229) 17:25:23    6.4   194.0   331.0
2017.08.17 (229) 17:30:11    6.5   181.0   330.0
2017.08.17 (229) 17:34:59    6.5   347.0   333.0
2017.08.17 (229) 17:40:23    6.4   209.0   333.0
2017.08.17 (229) 17:45:11    6.6   206.0   325.0
2017.08.17 (229) 17:49:59    6.5   212.0   327.0
2017.08.17 (229) 17:55:23    6.4   215.0   318.0
2017.08.17 (229) 18:00:11    6.4   200.0   315.0
2017.08.17 (229) 18:04:59    6.3   203.0   322.0
2017.08.17 (229) 18:10:23    6.1   206.0   327.0
2017.08.17 (229) 18:15:11    6.2   206.0   345.0
2017.08.17 (229) 18:19:59    6.3   227.0   347.0
2017.08.17 (229) 18:25:23    6.4   221.0   357.0
2017.08.17 (229) 18:30:11  NaN     NaN     NaN  
2017.08.17 (229) 18:34:59  NaN     NaN     NaN  
2017.08.17 (229) 18:40:23  NaN     NaN     NaN  
2017.08.17 (229) 18:45:11  NaN     NaN     NaN  
2017.08.17 (229) 18:49:59  NaN     NaN     NaN  
2017.08.17 (229) 18:55:23    6.5   227.0   336.0
2017.08.17 (229) 19:00:11    6.7   222.0   341.0
2017.08.17 (229) 19:04:59    6.6   207.0   339.0
2017.08.17 (229) 19:10:23    6.7   256.0   333.0
2017.08.17 (229) 19:15:11    7.0   204.0   333.0
2017.08.17 (229) 19:19:59    7.4   207.0   328.0
2017.08.17 (229) 19:25:23    7.5   200.0   325.0
2017.08.17 (229) 19:30:11    7.5   216.0   313.0
2017.08.17 (229) 19:34:59    7.6   245.0   309.0
2017.08.17 (229) 19:40:23    7.7   275.0   300.0
2017.08.17 (229) 19:45:11    7.8   247.0   298.0
2017.08.17 (229) 19:49:59    7.9   213.0   289.0
2017.08.17 (229) 19:55:23    7.8   200.0   280.0
2017.08.17 (229) 20:00:11    7.7   221.0   281.0
2017.08.17 (229) 20:04:59    7.6   236.0   285.0
2017.08.17 (229) 20:10:23    7.5   236.0   289.0
2017.08.17 (229) 20:15:11    7.4   250.0   286.0
2017.08.17 (229) 20:19:59    7.3   227.0   286.0
2017.08.17 (229) 20:25:23    7.1   250.0   281.0
2017.08.17 (229) 20:30:11    7.4   250.0   281.0
2017.08.17 (229) 20:34:59    7.3   238.0   275.0
2017.08.17 (229) 20:40:23    7.5   230.0   283.0
2017.08.17 (229) 20:45:11    7.2   244.0   272.0
2017.08.17 (229) 20:49:59    7.2   239.0   272.0
2017.08.17 (229) 20:55:23    7.3   241.0   271.0
2017.08.17 (229) 21:00:11    7.0   242.0   262.0
2017.08.17 (229) 21:04:59    7.1   236.0   266.0
2017.08.17 (229) 21:10:23    7.2   236.0   269.0
2017.08.17 (229) 21:15:11    7.2   230.0   266.0
2017.08.17 (229) 21:19:59    7.0   228.0   265.0
2017.08.17 (229) 21:25:23    6.8   225.0   263.0
2017.08.17 (229) 21:30:11    6.6   227.0   266.0
2017.08.17 (229) 21:34:59    6.4   230.0   265.0
2017.08.17 (229) 21:40:23    6.3   230.0   269.0
2017.08.17 (229) 21:45:11    6.3   236.0   274.0
2017.08.17 (229) 21:49:59    6.0   236.0   271.0
2017.08.17 (229) 21:55:23    5.9   234.0   271.0
2017.08.17 (229) 22:00:11    5.7   236.0   274.0
2017.08.17 (229) 22:04:59    5.6   241.0   281.0
2017.08.17 (229) 22:10:23    5.6   244.0   280.0
2017.08.17 (229) 22:15:11    5.4   247.0   277.0
2017.08.17 (229) 22:19:59    5.4   250.0   272.0
2017.08.17 (229) 22:25:23    5.3   250.0   272.0
2017.08.17 (229) 22:30:11    5.3   251.0   289.0
2017.08.17 (229) 22:34:59    5.1   250.0   283.0
2017.08.17 (229) 22:40:23    5.2   250.0   281.0
2017.08.17 (229) 22:45:11    5.1   245.0   294.0
2017.08.17 (229) 22:49:59    5.1   250.0   283.0
2017.08.17 (229) 22:55:23    5.1   245.0   280.0
2017.08.17 (229) 23:00:11    5.1   248.0   281.0
2017.08.17 (229) 23:04:59    5.1   245.0   281.0
2017.08.17 (229) 23:10:23    5.1   251.0   289.0
2017.08.17 (229) 23:15:11    5.3   251.0   292.0
2017.08.17 (229) 23:19:59    5.3   250.0   286.0
2017.08.17 (229) 23:25:23    5.4   251.0   285.0
2017.08.17 (229) 23:30:11    5.5   248.0   289.0
2017.08.17 (229) 23:34:59    5.5   248.0   283.0
2017.08.17 (229) 23:40:23    5.4   250.0   285.0
2017.08.17 (229) 23:45:11    5.5   250.0   291.0
2017.08.17 (229) 23:49:59    5.5   256.0   294.0
2017.08.17 (229) 23:55:23    5.5   253.0   292.0
2017.08.18 (230) 00:00:11    5.4   253.0   281.0
2017.08.18 (230) 00:04:59    5.3   248.0   286.0
2017.08.18 (230) 00:10:23    5.2   242.0   291.0
2017.08.18 (230) 00:15:11    5.2   247.0   298.0
2017.08.18 (230) 00:19:59    5.1   241.0   294.0
2017.08.18 (230) 00:25:23    5.1   250.0   292.0
2017.08.18 (230) 00:30:11    4.8   262.0   294.0
2017.08.18 (230) 00:34:59    4.9   262.0   306.0
2017.08.18 (230) 00:40:23    4.8   251.0   309.0
2017.08.18 (230) 00:45:11    4.8   260.0   318.0
2017.08.18 (230) 00:49:59    4.5   271.0   313.0
2017.08.18 (230) 00:55:23    4.5   263.0   310.0
2017.08.18 (230) 01:00:11    4.3   262.0   313.0
2017.08.18 (230) 01:04:59    4.5   263.0   325.0
2017.08.18 (230) 01:10:23    4.3   263.0   319.0
2017.08.18 (230) 01:15:11    4.2   263.0   313.0
2017.08.18 (230) 01:19:59    4.2   269.0   319.0
2017.08.18 (230) 01:25:23    4.2   263.0   325.0
2017.08.18 (230) 01:30:11    4.2   277.0   336.0
2017.08.18 (230) 01:34:59    4.3   286.0   341.0
2017.08.18 (230) 01:40:23    4.2   280.0   350.0
2017.08.18 (230) 01:45:11    4.4   289.0   353.0
2017.08.18 (230) 01:49:59    4.2   291.0   339.0
2017.08.18 (230) 01:55:23    4.3   298.0   353.0
2017.08.18 (230) 02:00:11    4.3   313.0   359.0
2017.08.18 (230) 02:04:59    4.3   324.0   368.0
2017.08.18 (230) 02:10:23    4.1   315.0   360.0
2017.08.18 (230) 02:15:11    4.2   331.0   369.0
2017.08.18 (230) 02:19:59    4.0   327.0   366.0
2017.08.18 (230) 02:25:23  NaN     309.0   NaN  
2017.08.18 (230) 02:30:11  NaN     306.0   NaN  
2017.08.18 (230) 02:34:59  NaN     NaN     NaN  
2017.08.18 (230) 02:40:23  NaN     319.0   NaN  
2017.08.18 (230) 02:45:11  NaN     315.0   NaN  
2017.08.18 (230) 02:49:59  NaN     327.0   NaN  
2017.08.18 (230) 02:55:23  NaN     348.0   NaN  
2017.08.18 (230) 03:00:11  NaN     327.0   NaN  
2017.08.18 (230) 03:04:59  NaN     333.0   NaN  
2017.08.18 (230) 03:10:23  NaN     330.0   NaN  
2017.08.18 (230) 03:15:11  NaN     319.0   NaN  
2017.08.18 (230) 03:19:59  NaN     294.0   NaN  
2017.08.18 (230) 03:25:23  NaN     289.0   NaN  
2017.08.18 (230) 03:30:11  NaN     294.0   NaN  
2017.08.18 (230) 03:34:59  NaN     260.0   NaN  
2017.08.18 (230) 03:40:23  NaN     269.0   NaN  
2017.08.18 (230) 03:45:11  NaN     253.0   NaN  
2017.08.18 (230) 03:49:59  NaN     253.0   NaN  
2017.08.18 (230) 03:55:23  NaN     259.0   NaN  
2017.08.18 (230) 04:00:11  NaN     231.0   NaN  
2017.08.18 (230) 04:04:59  NaN     231.0   NaN  
2017.08.18 (230) 04:10:23  NaN     221.0   NaN  
2017.08.18 (230) 04:15:11  NaN     222.0   NaN  
2017.08.18 (230) 04:19:59  NaN     210.0   NaN  
2017.08.18 (230) 04:25:23  NaN     213.0   NaN  
2017.08.18 (230) 04:30:11  NaN     212.0   NaN  
2017.08.18 (230) 04:34:59    4.5   225.0   265.0
2017.08.18 (230) 04:40:23    4.5   218.0   259.0
2017.08.18 (230) 04:45:11    5.1   222.0   281.0
2017.08.18 (230) 04:49:59    5.2   248.0   283.0
2017.08.18 (230) 04:55:23  NaN     250.0   NaN  
2017.08.18 (230) 05:00:11    4.2   238.0   291.0
2017.08.18 (230) 05:04:59    4.2   218.0   283.0
2017.08.18 (230) 05:10:23    4.2   218.0   292.0
2017.08.18 (230) 05:15:11    4.1   216.0   286.0
2017.08.18 (230) 05:19:59    4.3   212.0   260.0
2017.08.18 (230) 05:25:23    4.3   225.0   260.0
2017.08.18 (230) 05:30:11    4.3   216.0   257.0
2017.08.18 (230) 05:34:59    4.2   218.0   257.0
2017.08.18 (230) 05:40:23    4.2   224.0   253.0
2017.08.18 (230) 05:45:11    4.2   219.0   260.0
2017.08.18 (230) 05:49:59    4.1   209.0   259.0
2017.08.18 (230) 05:55:23    4.1   212.0   274.0
2017.08.18 (230) 06:00:11    4.2   221.0   281.0
2017.08.18 (230) 06:04:59    4.1   227.0   272.0
2017.08.18 (230) 06:10:23    3.9   219.0   253.0
2017.08.18 (230) 06:15:11    3.9   222.0   260.0
2017.08.18 (230) 06:19:59    4.0   218.0   280.0
2017.08.18 (230) 06:25:23    4.0   225.0   297.0
2017.08.18 (230) 06:30:11    4.1   228.0   301.0
2017.08.18 (230) 06:34:59    3.9   236.0   288.0
2017.08.18 (230) 06:40:23    4.1   236.0   298.0
2017.08.18 (230) 06:45:11    3.9   228.0   294.0
2017.08.18 (230) 06:49:59    3.6   236.0   283.0
2017.08.18 (230) 06:55:23    3.1   241.0   281.0
2017.08.18 (230) 07:00:11    3.1   221.0   277.0
2017.08.18 (230) 07:04:59    3.0   221.0   303.0
2017.08.18 (230) 07:10:23    2.9   239.0   304.0
2017.08.18 (230) 07:15:11    2.8   245.0   303.0
2017.08.18 (230) 07:19:59  NaN     254.0   NaN  
2017.08.18 (230) 07:25:23  NaN     250.0   NaN  
2017.08.18 (230) 07:30:11  NaN     250.0   NaN  
2017.08.18 (230) 07:34:59    2.7   254.0   300.0
2017.08.18 (230) 07:40:23    2.6   253.0   294.0
2017.08.18 (230) 07:45:11  NaN     262.0   NaN  
2017.08.18 (230) 07:49:59  NaN     256.0   NaN  
2017.08.18 (230) 07:55:23  NaN     244.0   NaN  
2017.08.18 (230) 08:00:11    2.5   259.0   298.0
2017.08.18 (230) 08:04:59    2.4   253.0   285.0
2017.08.18 (230) 08:10:23    2.5   262.0   309.0
2017.08.18 (230) 08:15:11    2.4   265.0   328.0
2017.08.18 (230) 08:19:59  NaN     277.0   NaN  
2017.08.18 (230) 08:25:23  NaN     283.0   NaN  
2017.08.18 (230) 08:30:11  NaN     266.0   NaN  
2017.08.18 (230) 08:34:59  NaN     278.0   NaN  
2017.08.18 (230) 08:40:23    2.1   272.0   292.0
2017.08.18 (230) 08:45:11    2.1   274.0   304.0
2017.08.18 (230) 08:49:59    2.3   275.0   316.0
2017.08.18 (230) 08:55:23    2.4   269.0   310.0
2017.08.18 (230) 09:00:11    2.6   266.0   298.0
2017.08.18 (230) 09:04:59    2.9   259.0   297.0
2017.08.18 (230) 09:10:23    3.1   254.0   280.0
2017.08.18 (230) 09:15:11    3.5   254.0   275.0
2017.08.18 (230) 09:19:59    3.8   256.0   266.0
2017.08.18 (230) 09:25:23    4.1   239.0   263.0
2017.08.18 (230) 09:30:11    4.3   241.0   260.0
2017.08.18 (230) 09:34:59    4.6   238.0   266.0
2017.08.18 (230) 09:40:23    4.9   242.0   262.0
2017.08.18 (230) 09:45:11    5.2   250.0   271.0
2017.08.18 (230) 09:49:59    5.3   248.0   265.0
2017.08.18 (230) 09:55:23    5.5   248.0   275.0
2017.08.18 (230) 10:00:11    5.8   250.0   269.0
2017.08.18 (230) 10:04:59    5.8   242.0   263.0
2017.08.18 (230) 10:10:23    6.0   244.0   265.0
2017.08.18 (230) 10:15:11    6.1   238.0   271.0
2017.08.18 (230) 10:19:59    6.1   230.0   269.0
2017.08.18 (230) 10:25:23    6.2   227.0   266.0
2017.08.18 (230) 10:30:11    6.3   236.0   269.0
2017.08.18 (230) 10:34:59    6.2   224.0   262.0
2017.08.18 (230) 10:40:23    6.3   234.0   283.0
2017.08.18 (230) 10:45:11    6.5   227.0   289.0
2017.08.18 (230) 10:49:59    6.5   209.0   278.0
2017.08.18 (230) 10:55:23    6.6   210.0   283.0
2017.08.18 (230) 11:00:11    6.8   221.0   300.0
2017.08.18 (230) 11:04:59    6.6   224.0   312.0
2017.08.18 (230) 11:10:23    7.1   213.0   316.0
2017.08.18 (230) 11:15:11    7.3   207.0   297.0
2017.08.18 (230) 11:19:59    7.3   192.0   292.0
2017.08.18 (230) 11:25:23    7.3   192.0   295.0
2017.08.18 (230) 11:30:11    7.2   215.0   303.0
2017.08.18 (230) 11:34:59    7.3   210.0   313.0
2017.08.18 (230) 11:40:23    7.3   204.0   322.0
2017.08.18 (230) 11:45:11    7.3   206.0   324.0
2017.08.18 (230) 11:49:59    7.2   204.0   338.0
2017.08.18 (230) 11:55:23  NaN     NaN     NaN  
2017.08.18 (230) 12:00:11    7.2   192.0   342.0
2017.08.18 (230) 12:04:59    7.3   191.0   359.0
2017.08.18 (230) 12:10:23    7.4   191.0   359.0
2017.08.18 (230) 12:15:11    7.6   187.0   366.0
2017.08.18 (230) 12:19:59    7.7   192.0   365.0
2017.08.18 (230) 12:25:23    7.9   187.0   369.0
2017.08.18 (230) 12:30:11    7.6   177.0   362.0
2017.08.18 (230) 12:34:59    8.0   183.0   365.0
2017.08.18 (230) 12:40:23    8.0   186.0   372.0
2017.08.18 (230) 12:45:11    7.9   174.0   351.0
2017.08.18 (230) 12:49:59    8.0   181.0   347.0
2017.08.18 (230) 12:55:23    8.0   180.0   342.0
2017.08.18 (230) 13:00:11    8.0   181.0   345.0
2017.08.18 (230) 13:04:59    7.9   181.0   347.0
2017.08.18 (230) 13:10:23    8.0   197.0   354.0
2017.08.18 (230) 13:15:11    8.1   239.0   356.0
2017.08.18 (230) 13:19:59    8.2   192.0   360.0
2017.08.18 (230) 13:25:23    8.1   177.0   368.0
2017.08.18 (230) 13:30:11    8.2   178.0   368.0
2017.08.18 (230) 13:34:59    8.2   180.0   374.0
2017.08.18 (230) 13:40:23    8.2   174.0   374.0
2017.08.18 (230) 13:45:11    8.1   181.0   382.0
2017.08.18 (230) 13:49:59    8.3   200.0   382.0
2017.08.18 (230) 13:55:23    8.2   184.0   368.0
2017.08.18 (230) 14:00:11    8.0   186.0   375.0
2017.08.18 (230) 14:04:59    8.1   181.0   385.0
2017.08.18 (230) 14:10:23    8.1   177.0   375.0
2017.08.18 (230) 14:15:11    8.2   180.0   374.0
2017.08.18 (230) 14:19:59    8.2   184.0   375.0
2017.08.18 (230) 14:25:23    8.0   175.0   357.0
2017.08.18 (230) 14:30:11    7.8   177.0   342.0
2017.08.18 (230) 14:34:59    8.0   177.0   368.0
2017.08.18 (230) 14:40:23    7.8   178.0   354.0
2017.08.18 (230) 14:45:11    7.7   172.0   342.0
2017.08.18 (230) 14:49:59    7.6   180.0   353.0
2017.08.18 (230) 14:55:23    7.7   180.0   366.0
2017.08.18 (230) 15:00:11    7.6   189.0   363.0
2017.08.18 (230) 15:04:59    7.7   209.0   366.0
2017.08.18 (230) 15:10:23    7.7   241.0   374.0
2017.08.18 (230) 15:15:11    7.8   184.0   375.0
2017.08.18 (230) 15:19:59    8.0   187.0   366.0
2017.08.18 (230) 15:25:23    8.1   172.0   372.0
2017.08.18 (230) 15:30:11    8.1   219.0   366.0
2017.08.18 (230) 15:34:59    8.3   181.0   356.0
2017.08.18 (230) 15:40:23    8.3   178.0   347.0
2017.08.18 (230) 15:45:11    8.4   168.0   356.0
2017.08.18 (230) 15:49:59    8.6   180.0   357.0
2017.08.18 (230) 15:55:23    8.6   171.0   344.0
2017.08.18 (230) 16:00:11    8.5   181.0   335.0
2017.08.18 (230) 16:04:59    8.5   222.0   341.0
2017.08.18 (230) 16:10:23    8.4   209.0   351.0
2017.08.18 (230) 16:15:11    8.6   209.0   345.0
2017.08.18 (230) 16:19:59    8.7   181.0   338.0
2017.08.18 (230) 16:25:23    8.9   210.0   333.0
2017.08.18 (230) 16:30:11    8.9   195.0   325.0
2017.08.18 (230) 16:34:59    9.0   209.0   330.0
2017.08.18 (230) 16:40:23    9.1   213.0   318.0
2017.08.18 (230) 16:45:11    9.3   212.0   316.0
2017.08.18 (230) 16:49:59    9.1   207.0   312.0
2017.08.18 (230) 16:55:23    9.1   206.0   321.0
2017.08.18 (230) 17:00:11    9.4   203.0   315.0
2017.08.18 (230) 17:04:59    9.4   213.0   315.0
2017.08.18 (230) 17:10:23    9.3   206.0   321.0
2017.08.18 (230) 17:15:11    9.4   198.0   318.0
2017.08.18 (230) 17:19:59    9.3   204.0   328.0
2017.08.18 (230) 17:25:23    9.3   200.0   321.0
2017.08.18 (230) 17:30:11    9.3   198.0   316.0
2017.08.18 (230) 17:34:59    9.3   203.0   315.0
2017.08.18 (230) 17:40:23    9.5   197.0   321.0
2017.08.18 (230) 17:45:11    9.5   198.0   324.0
2017.08.18 (230) 17:49:59    9.4   186.0   319.0
2017.08.18 (230) 17:55:23    9.4   184.0   319.0
2017.08.18 (230) 18:00:11    9.5   186.0   327.0
2017.08.18 (230) 18:04:59    9.3   180.0   333.0
2017.08.18 (230) 18:10:23    9.1   183.0   335.0
2017.08.18 (230) 18:15:11    9.4   180.0   333.0
2017.08.18 (230) 18:19:59    9.4   186.0   330.0
2017.08.18 (230) 18:25:23    9.5   191.0   330.0
2017.08.18 (230) 18:30:11    9.4   187.0   333.0
2017.08.18 (230) 18:34:59    9.5   189.0   336.0
2017.08.18 (230) 18:40:23    9.5   189.0   327.0
2017.08.18 (230) 18:45:11    9.3   184.0   330.0
2017.08.18 (230) 18:49:59    9.0   187.0   335.0
2017.08.18 (230) 18:55:23    9.2   184.0   353.0
2017.08.18 (230) 19:00:11    9.0   181.0   348.0
2017.08.18 (230) 19:04:59    9.0   175.0   348.0
2017.08.18 (230) 19:10:23    9.2   181.0   351.0
2017.08.18 (230) 19:15:11    8.8   180.0   348.0
2017.08.18 (230) 19:19:59    8.7   166.0   357.0
2017.08.18 (230) 19:25:23  NaN     NaN     NaN  
2017.08.18 (230) 19:30:11    8.6   203.0   365.0
2017.08.18 (230) 19:34:59    8.5   201.0   365.0
2017.08.18 (230) 19:40:23    8.5   228.0   360.0
2017.08.18 (230) 19:45:11  NaN     NaN     NaN  
2017.08.18 (230) 19:49:59    8.5   228.0   360.0
2017.08.18 (230) 19:55:23    8.6   238.0   357.0
2017.08.18 (230) 20:00:11    8.6   233.0   350.0
2017.08.18 (230) 20:04:59    8.5   244.0   345.0
2017.08.18 (230) 20:10:23    8.5   245.0   344.0
2017.08.18 (230) 20:15:11    8.5   241.0   348.0
2017.08.18 (230) 20:19:59    9.0   256.0   342.0
2017.08.18 (230) 20:25:23    8.9   245.0   321.0
2017.08.18 (230) 20:30:11    8.9   257.0   325.0
2017.08.18 (230) 20:34:59    8.8   262.0   318.0
2017.08.18 (230) 20:40:23    9.0   236.0   309.0
2017.08.18 (230) 20:45:11    9.2   257.0   304.0
2017.08.18 (230) 20:49:59    9.1   253.0   297.0
2017.08.18 (230) 20:55:23    9.2   251.0   295.0
2017.08.18 (230) 21:00:11    9.1   233.0   295.0
2017.08.18 (230) 21:04:59    9.2   234.0   291.0
2017.08.18 (230) 21:10:23    9.1   244.0   291.0
2017.08.18 (230) 21:15:11    9.2   241.0   294.0
2017.08.18 (230) 21:19:59    9.1   225.0   281.0
2017.08.18 (230) 21:25:23    8.9   225.0   280.0
2017.08.18 (230) 21:30:11    8.9   227.0   286.0
2017.08.18 (230) 21:34:59    9.1   222.0   285.0
2017.08.18 (230) 21:40:23    9.0   228.0   288.0
2017.08.18 (230) 21:45:11    8.8   227.0   288.0
2017.08.18 (230) 21:49:59    8.5   224.0   283.0
2017.08.18 (230) 21:55:23    8.4   221.0   286.0
2017.08.18 (230) 22:00:11    8.1   241.0   286.0
2017.08.18 (230) 22:04:59    8.1   238.0   285.0
2017.08.18 (230) 22:10:23    8.0   238.0   283.0
2017.08.18 (230) 22:15:11    8.0   241.0   288.0
2017.08.18 (230) 22:19:59    7.8   230.0   281.0
2017.08.18 (230) 22:25:23    7.7   227.0   278.0
2017.08.18 (230) 22:30:11    7.7   236.0   288.0
2017.08.18 (230) 22:34:59    7.6   238.0   283.0
2017.08.18 (230) 22:40:23    7.6   228.0   286.0
2017.08.18 (230) 22:45:11  NaN     NaN     NaN  
2017.08.18 (230) 22:49:59    7.7   236.0   285.0
2017.08.18 (230) 22:55:23    7.8   238.0   281.0
2017.08.18 (230) 23:00:11    7.6   231.0   272.0
2017.08.18 (230) 23:04:59    7.7   233.0   269.0
2017.08.18 (230) 23:10:23    7.7   230.0   269.0
2017.08.18 (230) 23:15:11    7.6   233.0   272.0
2017.08.18 (230) 23:19:59    7.3   238.0   271.0
2017.08.18 (230) 23:25:23    7.1   242.0   278.0
2017.08.18 (230) 23:30:11    7.1   242.0   280.0
2017.08.18 (230) 23:34:59    7.5   238.0   286.0
2017.08.18 (230) 23:40:23    7.2   245.0   278.0
2017.08.18 (230) 23:45:11    7.1   244.0   280.0
2017.08.18 (230) 23:49:59    6.9   236.0   286.0
2017.08.18 (230) 23:55:23    6.8   239.0   288.0
2017.08.19 (231) 00:00:11    6.9   236.0   295.0
2017.08.19 (231) 00:04:59    6.9   231.0   286.0
2017.08.19 (231) 00:10:23    6.7   227.0   285.0
2017.08.19 (231) 00:15:11    6.4   230.0   278.0
2017.08.19 (231) 00:19:59    6.4   234.0   278.0
2017.08.19 (231) 00:25:23    6.3   230.0   266.0
2017.08.19 (231) 00:30:11    6.1   230.0   271.0
2017.08.19 (231) 00:34:59    6.0   224.0   281.0
2017.08.19 (231) 00:40:23    6.0   227.0   285.0
2017.08.19 (231) 00:45:11    5.9   233.0   281.0
2017.08.19 (231) 00:49:59  NaN     NaN     NaN  
2017.08.19 (231) 00:55:23    6.0   227.0   269.0
2017.08.19 (231) 01:00:11    5.9   221.0   280.0
2017.08.19 (231) 01:04:59    5.6   230.0   268.0
2017.08.19 (231) 01:10:23    5.6   224.0   278.0
2017.08.19 (231) 01:15:11    5.4   225.0   280.0
2017.08.19 (231) 01:19:59    5.4   241.0   280.0
2017.08.19 (231) 01:25:23    5.5   245.0   283.0
2017.08.19 (231) 01:30:11    4.8   244.0   271.0
2017.08.19 (231) 01:34:59    5.5   248.0   298.0
2017.08.19 (231) 01:40:23    5.3   262.0   312.0
2017.08.19 (231) 01:45:11    5.2   263.0   307.0
2017.08.19 (231) 01:49:59    5.2   269.0   318.0
2017.08.19 (231) 01:55:23    5.2   271.0   318.0
2017.08.19 (231) 02:00:11    5.3   271.0   322.0
2017.08.19 (231) 02:04:59    5.2   281.0   327.0
2017.08.19 (231) 02:10:23    5.2   291.0   321.0
2017.08.19 (231) 02:15:11  NaN     268.0   NaN  
2017.08.19 (231) 02:19:59  NaN     266.0   NaN  
2017.08.19 (231) 02:25:23  NaN     274.0   NaN  
2017.08.19 (231) 02:30:11  NaN     269.0   NaN  
2017.08.19 (231) 02:34:59  NaN     NaN     NaN  
2017.08.19 (231) 02:40:23    7.0   256.0   327.0
2017.08.19 (231) 02:45:11    6.7   265.0   319.0
2017.08.19 (231) 02:49:59    5.6   256.0   289.0
2017.08.19 (231) 02:55:23    5.8   256.0   297.0
2017.08.19 (231) 03:00:11    5.7   256.0   289.0
2017.08.19 (231) 03:04:59    5.5   259.0   280.0
2017.08.19 (231) 03:10:23    5.6   262.0   291.0
2017.08.19 (231) 03:15:11    5.7   259.0   304.0
2017.08.19 (231) 03:19:59    5.7   263.0   303.0
2017.08.19 (231) 03:25:23    5.3   265.0   300.0
2017.08.19 (231) 03:30:11    5.4   256.0   316.0
2017.08.19 (231) 03:34:59    5.2   266.0   297.0
2017.08.19 (231) 03:40:23    5.1   268.0   310.0
2017.08.19 (231) 03:45:11  NaN     NaN     NaN  
2017.08.19 (231) 03:49:59  NaN     259.0   NaN  
2017.08.19 (231) 03:55:23  NaN     NaN     NaN  
2017.08.19 (231) 04:00:11    4.1   265.0   298.0
2017.08.19 (231) 04:04:59    4.6   254.0   306.0
2017.08.19 (231) 04:10:23    4.9   256.0   312.0
2017.08.19 (231) 04:15:11    4.8   256.0   315.0
2017.08.19 (231) 04:19:59    4.3   253.0   303.0
2017.08.19 (231) 04:25:23    4.1   263.0   289.0
2017.08.19 (231) 04:30:11    4.2   253.0   312.0
2017.08.19 (231) 04:34:59    4.1   277.0   316.0
2017.08.19 (231) 04:40:23    3.8   265.0   325.0
2017.08.19 (231) 04:45:11  NaN     275.0   NaN  
2017.08.19 (231) 04:49:59  NaN     286.0   NaN  
2017.08.19 (231) 04:55:23  NaN     NaN     NaN  
2017.08.19 (231) 05:00:11  NaN     NaN     NaN  
2017.08.19 (231) 05:04:59  NaN     NaN     NaN  
2017.08.19 (231) 05:10:23  NaN     NaN     NaN  
2017.08.19 (231) 05:15:11  NaN     NaN     NaN  
2017.08.19 (231) 05:19:59  NaN     NaN     NaN  
2017.08.19 (231) 05:25:23  NaN     NaN     NaN  
