yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.09 (221) 16:30:11  NaN     NaN     NaN  
2017.08.09 (221) 16:34:59  NaN     NaN     NaN  
2017.08.09 (221) 16:40:23  NaN     NaN     NaN  
2017.08.09 (221) 16:45:11  NaN     NaN     NaN  
2017.08.09 (221) 16:49:59  NaN     NaN     NaN  
2017.08.09 (221) 16:55:23  NaN     NaN     NaN  
2017.08.09 (221) 17:00:11  NaN     NaN     NaN  
2017.08.09 (221) 17:04:59  NaN     NaN     NaN  
2017.08.09 (221) 17:10:23  NaN     NaN     NaN  
2017.08.09 (221) 17:15:11  NaN     NaN     NaN  
2017.08.09 (221) 17:19:59  NaN     NaN     NaN  
2017.08.09 (221) 17:25:23  NaN     NaN     NaN  
2017.08.09 (221) 17:30:11  NaN     NaN     NaN  
2017.08.09 (221) 17:34:59  NaN     NaN     NaN  
2017.08.09 (221) 17:40:23  NaN     NaN     NaN  
2017.08.09 (221) 17:45:11  NaN     NaN     NaN  
2017.08.09 (221) 17:49:59  NaN     NaN     NaN  
2017.08.09 (221) 17:55:23  NaN     NaN     NaN  
2017.08.09 (221) 18:00:11  NaN     NaN     NaN  
2017.08.09 (221) 18:04:59  NaN     NaN     NaN  
2017.08.09 (221) 18:10:23  NaN     NaN     NaN  
2017.08.09 (221) 18:15:11  NaN     NaN     NaN  
2017.08.09 (221) 18:19:59  NaN     NaN     NaN  
2017.08.09 (221) 18:25:23  NaN     NaN     NaN  
2017.08.09 (221) 18:30:11    5.8   NaN     301.0
2017.08.09 (221) 18:34:59    5.7   NaN     301.0
2017.08.09 (221) 18:40:23  NaN     NaN     NaN  
2017.08.09 (221) 18:45:11  NaN     NaN     NaN  
2017.08.09 (221) 18:49:59  NaN     NaN     NaN  
2017.08.09 (221) 18:55:23    5.8   254.0   333.0
2017.08.09 (221) 19:00:11  NaN     NaN     NaN  
2017.08.09 (221) 19:04:59    5.8   248.0   338.0
2017.08.09 (221) 19:10:23    5.8   241.0   325.0
2017.08.09 (221) 19:15:11    5.9   251.0   327.0
2017.08.09 (221) 19:19:59    6.0   265.0   324.0
2017.08.09 (221) 19:25:23    6.0   248.0   322.0
2017.08.09 (221) 19:30:11    6.4   260.0   333.0
2017.08.09 (221) 19:34:59    6.2   254.0   319.0
2017.08.09 (221) 19:40:23    6.5   253.0   324.0
2017.08.09 (221) 19:45:11    6.5   263.0   312.0
2017.08.09 (221) 19:49:59    6.7   248.0   310.0
2017.08.09 (221) 19:55:23    6.9   241.0   307.0
2017.08.09 (221) 20:00:11    7.0   262.0   304.0
2017.08.09 (221) 20:04:59    7.0   262.0   292.0
2017.08.09 (221) 20:10:23    7.1   247.0   291.0
2017.08.09 (221) 20:15:11    7.2   250.0   286.0
2017.08.09 (221) 20:19:59    7.3   263.0   285.0
2017.08.09 (221) 20:25:23    7.4   260.0   280.0
2017.08.09 (221) 20:30:11    7.6   256.0   278.0
2017.08.09 (221) 20:34:59    7.7   245.0   269.0
2017.08.09 (221) 20:40:23    7.6   245.0   266.0
2017.08.09 (221) 20:45:11    7.5   241.0   265.0
2017.08.09 (221) 20:49:59    7.6   236.0   262.0
2017.08.09 (221) 20:55:23    7.8   236.0   262.0
2017.08.09 (221) 21:00:11    7.6   233.0   257.0
2017.08.09 (221) 21:04:59    7.5   228.0   259.0
2017.08.09 (221) 21:10:23    7.5   228.0   254.0
2017.08.09 (221) 21:15:11    7.1   227.0   250.0
2017.08.09 (221) 21:19:59    7.2   228.0   253.0
2017.08.09 (221) 21:25:23    7.1   225.0   245.0
2017.08.09 (221) 21:30:11    6.8   219.0   251.0
2017.08.09 (221) 21:34:59    6.7   219.0   251.0
2017.08.09 (221) 21:40:23    6.7   221.0   251.0
2017.08.09 (221) 21:45:11    6.3   224.0   244.0
2017.08.09 (221) 21:49:59    6.2   218.0   250.0
2017.08.09 (221) 21:55:23    6.0   218.0   244.0
2017.08.09 (221) 22:00:11    5.8   216.0   233.0
2017.08.09 (221) 22:04:59    5.9   224.0   250.0
2017.08.09 (221) 22:10:23    5.7   219.0   241.0
2017.08.09 (221) 22:15:11    5.6   215.0   234.0
2017.08.09 (221) 22:19:59    5.1   212.0   225.0
2017.08.09 (221) 22:25:23    4.9   212.0   233.0
2017.08.09 (221) 22:30:11    4.3   221.0   228.0
2017.08.09 (221) 22:34:59    3.9   219.0   227.0
2017.08.09 (221) 22:40:23  NaN     NaN     NaN  
2017.08.09 (221) 22:45:11  NaN     NaN     NaN  
2017.08.09 (221) 22:49:59  NaN     NaN     NaN  
2017.08.09 (221) 22:55:23  NaN     NaN     NaN  
2017.08.09 (221) 23:00:11  NaN     NaN     NaN  
2017.08.09 (221) 23:04:59  NaN     NaN     NaN  
2017.08.09 (221) 23:10:23  NaN     NaN     NaN  
2017.08.09 (221) 23:15:11  NaN     NaN     NaN  
2017.08.09 (221) 23:19:59  NaN     NaN     NaN  
2017.08.09 (221) 23:25:23  NaN     NaN     NaN  
2017.08.09 (221) 23:30:11  NaN     NaN     NaN  
2017.08.09 (221) 23:34:59  NaN     NaN     NaN  
2017.08.09 (221) 23:40:23    2.6   231.0   245.0
2017.08.09 (221) 23:45:11  NaN     NaN     NaN  
2017.08.09 (221) 23:49:59  NaN     NaN     NaN  
2017.08.09 (221) 23:55:23    2.4   228.0   254.0
2017.08.10 (222) 00:00:11    2.5   265.0   291.0
2017.08.10 (222) 00:04:59    2.4   249.0   273.0
2017.08.10 (222) 00:10:23  NaN     NaN     NaN  
2017.08.10 (222) 00:15:11  NaN     NaN     NaN  
2017.08.10 (222) 00:19:59    2.3   265.0   288.0
2017.08.10 (222) 00:25:23    2.2   262.0   278.0
2017.08.10 (222) 00:30:11    2.2   257.0   270.0
2017.08.10 (222) 00:34:59  NaN     NaN     NaN  
2017.08.10 (222) 00:40:23    2.2   257.0   275.0
2017.08.10 (222) 00:45:11    2.1   257.0   278.0
2017.08.10 (222) 00:49:59    2.1   257.0   280.0
2017.08.10 (222) 00:55:23    2.4   262.0   278.0
2017.08.10 (222) 01:00:11    2.3   252.0   267.0
2017.08.10 (222) 01:04:59    2.3   252.0   273.0
2017.08.10 (222) 01:10:23  NaN     NaN     NaN  
2017.08.10 (222) 01:15:11    2.2   239.0   255.0
2017.08.10 (222) 01:19:59    2.2   239.0   255.0
2017.08.10 (222) 01:25:23    2.3   247.0   275.0
2017.08.10 (222) 01:30:11    2.3   247.0   262.0
2017.08.10 (222) 01:34:59    2.3   234.0   255.0
2017.08.10 (222) 01:40:23    2.2   234.0   249.0
2017.08.10 (222) 01:45:11    2.2   239.0   249.0
2017.08.10 (222) 01:49:59  NaN     NaN     NaN  
2017.08.10 (222) 01:55:23  NaN     NaN     NaN  
2017.08.10 (222) 02:00:11  NaN     NaN     NaN  
2017.08.10 (222) 02:04:59  NaN     NaN     NaN  
2017.08.10 (222) 02:10:23  NaN     NaN     NaN  
2017.08.10 (222) 02:15:11  NaN     NaN     NaN  
2017.08.10 (222) 02:19:59  NaN     NaN     NaN  
2017.08.10 (222) 02:25:23  NaN     NaN     NaN  
2017.08.10 (222) 02:30:11  NaN     NaN     NaN  
2017.08.10 (222) 02:34:59  NaN     NaN     NaN  
2017.08.10 (222) 02:40:23  NaN     NaN     NaN  
2017.08.10 (222) 02:45:11  NaN     NaN     NaN  
2017.08.10 (222) 02:49:59  NaN     NaN     NaN  
2017.08.10 (222) 02:55:23    2.3   275.0   306.0
2017.08.10 (222) 03:00:11    2.4   273.0   296.0
2017.08.10 (222) 03:04:59  NaN     273.0   NaN  
2017.08.10 (222) 03:10:23  NaN     267.0   NaN  
2017.08.10 (222) 03:15:11  NaN     265.0   NaN  
2017.08.10 (222) 03:19:59  NaN     270.0   NaN  
2017.08.10 (222) 03:25:23  NaN     267.0   NaN  
2017.08.10 (222) 03:30:11  NaN     255.0   NaN  
2017.08.10 (222) 03:34:59  NaN     252.0   NaN  
2017.08.10 (222) 03:40:23  NaN     236.0   NaN  
2017.08.10 (222) 03:45:11  NaN     236.0   NaN  
2017.08.10 (222) 03:49:59  NaN     242.0   NaN  
2017.08.10 (222) 03:55:23  NaN     NaN     NaN  
2017.08.10 (222) 04:00:11    2.8   231.0   273.0
2017.08.10 (222) 04:04:59    2.7   226.0   262.0
2017.08.10 (222) 04:10:23  NaN     NaN     NaN  
2017.08.10 (222) 04:15:11    2.8   226.0   273.0
2017.08.10 (222) 04:19:59    2.8   218.0   265.0
2017.08.10 (222) 04:25:23  NaN     231.0   NaN  
2017.08.10 (222) 04:30:11  NaN     236.0   NaN  
2017.08.10 (222) 04:34:59  NaN     NaN     NaN  
2017.08.10 (222) 04:40:23  NaN     239.0   NaN  
2017.08.10 (222) 04:45:11  NaN     239.0   NaN  
2017.08.10 (222) 04:49:59  NaN     239.0   NaN  
2017.08.10 (222) 04:55:23    3.5   229.0   293.0
2017.08.10 (222) 05:00:11    3.5   234.0   280.0
2017.08.10 (222) 05:04:59    3.7   229.0   280.0
2017.08.10 (222) 05:10:23  NaN     NaN     NaN  
2017.08.10 (222) 05:15:11  NaN     NaN     NaN  
2017.08.10 (222) 05:19:59    4.2   226.0   267.0
2017.08.10 (222) 05:25:23  NaN     NaN     NaN  
2017.08.10 (222) 05:30:11  NaN     NaN     NaN  
2017.08.10 (222) 05:34:59  NaN     NaN     NaN  
2017.08.10 (222) 05:40:23  NaN     NaN     NaN  
2017.08.10 (222) 05:45:11  NaN     NaN     NaN  
2017.08.10 (222) 05:49:59  NaN     NaN     NaN  
2017.08.10 (222) 05:55:23  NaN     NaN     NaN  
2017.08.10 (222) 06:00:11  NaN     NaN     NaN  
2017.08.10 (222) 06:04:59  NaN     NaN     NaN  
2017.08.10 (222) 06:10:23  NaN     NaN     NaN  
2017.08.10 (222) 06:15:11  NaN     NaN     NaN  
2017.08.10 (222) 06:19:59  NaN     NaN     NaN  
2017.08.10 (222) 06:25:23  NaN     NaN     NaN  
2017.08.10 (222) 06:30:11  NaN     NaN     NaN  
2017.08.10 (222) 06:34:59  NaN     NaN     NaN  
2017.08.10 (222) 06:40:23  NaN     NaN     NaN  
2017.08.10 (222) 06:45:11  NaN     NaN     NaN  
2017.08.10 (222) 06:49:59  NaN     NaN     NaN  
2017.08.10 (222) 06:55:23  NaN     NaN     NaN  
2017.08.10 (222) 07:00:11  NaN     NaN     NaN  
2017.08.10 (222) 07:04:59  NaN     NaN     NaN  
2017.08.10 (222) 07:10:23  NaN     NaN     NaN  
2017.08.10 (222) 07:15:11  NaN     NaN     NaN  
2017.08.10 (222) 07:19:59  NaN     NaN     NaN  
2017.08.10 (222) 07:25:23  NaN     NaN     NaN  
2017.08.10 (222) 07:30:11  NaN     NaN     NaN  
2017.08.10 (222) 07:34:59  NaN     NaN     NaN  
2017.08.10 (222) 07:40:23  NaN     NaN     NaN  
2017.08.10 (222) 07:45:11  NaN     NaN     NaN  
2017.08.10 (222) 07:49:59  NaN     NaN     NaN  
2017.08.10 (222) 07:55:23  NaN     NaN     NaN  
2017.08.10 (222) 08:00:11  NaN     NaN     NaN  
2017.08.10 (222) 08:04:59  NaN     NaN     NaN  
2017.08.10 (222) 08:10:23  NaN     NaN     NaN  
2017.08.10 (222) 08:15:11  NaN     NaN     NaN  
2017.08.10 (222) 08:19:59  NaN     NaN     NaN  
2017.08.10 (222) 08:25:23  NaN     NaN     NaN  
2017.08.10 (222) 08:30:11  NaN     NaN     NaN  
2017.08.10 (222) 08:34:59  NaN     NaN     NaN  
2017.08.10 (222) 08:40:23  NaN     NaN     NaN  
2017.08.10 (222) 08:45:11  NaN     NaN     NaN  
2017.08.10 (222) 08:49:59  NaN     NaN     NaN  
2017.08.10 (222) 08:55:23  NaN     NaN     NaN  
2017.08.10 (222) 09:00:11  NaN     NaN     NaN  
2017.08.10 (222) 09:04:59  NaN     NaN     NaN  
2017.08.10 (222) 09:10:23  NaN     NaN     NaN  
2017.08.10 (222) 09:15:11  NaN     NaN     NaN  
2017.08.10 (222) 09:19:59  NaN     NaN     NaN  
2017.08.10 (222) 09:25:23  NaN     NaN     NaN  
2017.08.10 (222) 09:30:11  NaN     NaN     NaN  
2017.08.10 (222) 09:34:59  NaN     NaN     NaN  
2017.08.10 (222) 09:40:23  NaN     NaN     NaN  
2017.08.10 (222) 09:45:11    3.0   231.0   265.0
2017.08.10 (222) 09:49:59    3.2   236.0   255.0
2017.08.10 (222) 09:55:23    3.5   239.0   262.0
2017.08.10 (222) 10:00:11    3.6   231.0   244.0
2017.08.10 (222) 10:04:59    3.9   226.0   244.0
2017.08.10 (222) 10:10:23    4.1   231.0   247.0
2017.08.10 (222) 10:15:11    4.1   231.0   244.0
2017.08.10 (222) 10:19:59    4.2   229.0   244.0
2017.08.10 (222) 10:25:23    4.4   226.0   242.0
2017.08.10 (222) 10:30:11    4.4   231.0   242.0
2017.08.10 (222) 10:34:59    4.3   231.0   249.0
2017.08.10 (222) 10:40:23    4.4   229.0   242.0
2017.08.10 (222) 10:45:11    4.6   226.0   242.0
2017.08.10 (222) 10:49:59    4.6   223.0   239.0
2017.08.10 (222) 10:55:23    4.5   221.0   244.0
2017.08.10 (222) 11:00:11    4.6   221.0   247.0
2017.08.10 (222) 11:04:59    4.5   226.0   239.0
2017.08.10 (222) 11:10:23    4.3   221.0   234.0
2017.08.10 (222) 11:15:11    4.3   218.0   247.0
2017.08.10 (222) 11:19:59    4.4   223.0   257.0
2017.08.10 (222) 11:25:23    4.6   221.0   273.0
2017.08.10 (222) 11:30:11    4.8   216.0   286.0
2017.08.10 (222) 11:34:59    4.9   221.0   283.0
2017.08.10 (222) 11:40:23    4.9   223.0   283.0
2017.08.10 (222) 11:45:11    5.0   218.0   283.0
2017.08.10 (222) 11:49:59    5.0   223.0   286.0
2017.08.10 (222) 11:55:23    5.0   226.0   291.0
2017.08.10 (222) 12:00:11    5.1   221.0   301.0
2017.08.10 (222) 12:04:59    5.1   223.0   309.0
2017.08.10 (222) 12:10:23    5.1   223.0   312.0
2017.08.10 (222) 12:15:11    5.2   221.0   314.0
2017.08.10 (222) 12:19:59    5.3   216.0   309.0
2017.08.10 (222) 12:25:23    5.4   216.0   293.0
2017.08.10 (222) 12:30:11    5.4   213.0   299.0
2017.08.10 (222) 12:34:59    5.4   218.0   306.0
2017.08.10 (222) 12:40:23    5.5   216.0   293.0
2017.08.10 (222) 12:45:11    5.7   216.0   280.0
2017.08.10 (222) 12:49:59    5.7   218.0   288.0
2017.08.10 (222) 12:55:23    5.7   223.0   283.0
2017.08.10 (222) 13:00:11    5.8   213.0   275.0
2017.08.10 (222) 13:04:59    5.8   221.0   286.0
2017.08.10 (222) 13:10:23    5.9   213.0   278.0
2017.08.10 (222) 13:15:11    6.0   216.0   273.0
2017.08.10 (222) 13:19:59    6.1   210.0   265.0
2017.08.10 (222) 13:25:23    6.1   216.0   262.0
2017.08.10 (222) 13:30:11    6.0   216.0   265.0
2017.08.10 (222) 13:34:59    5.8   213.0   270.0
2017.08.10 (222) 13:40:23    5.8   213.0   275.0
2017.08.10 (222) 13:45:11    5.7   210.0   275.0
2017.08.10 (222) 13:49:59    5.7   213.0   273.0
2017.08.10 (222) 13:55:23    5.6   210.0   270.0
2017.08.10 (222) 14:00:11    5.4   210.0   280.0
2017.08.10 (222) 14:04:59  NaN     213.0   NaN  
2017.08.10 (222) 14:10:23    5.3   208.0   NaN  
2017.08.10 (222) 14:15:11    5.2   208.0   335.0
2017.08.10 (222) 14:19:59    5.1   208.0   358.0
2017.08.10 (222) 14:25:23    5.4   205.0   364.0
2017.08.10 (222) 14:30:11    5.5   210.0   348.0
2017.08.10 (222) 14:34:59    5.5   208.0   322.0
2017.08.10 (222) 14:40:23    5.4   205.0   335.0
2017.08.10 (222) 14:45:11    5.3   208.0   335.0
2017.08.10 (222) 14:49:59    5.2   210.0   NaN  
2017.08.10 (222) 14:55:23    5.2   208.0   NaN  
2017.08.10 (222) 15:00:11    5.3   208.0   356.0
2017.08.10 (222) 15:04:59    5.4   203.0   371.0
2017.08.10 (222) 15:10:23  NaN     NaN     NaN  
2017.08.10 (222) 15:15:11    5.6   205.0   353.0
2017.08.10 (222) 15:19:59    5.7   213.0   353.0
2017.08.10 (222) 15:25:23    5.8   210.0   345.0
2017.08.10 (222) 15:30:11    5.8   218.0   348.0
2017.08.10 (222) 15:34:59    6.1   216.0   327.0
2017.08.10 (222) 15:40:23    6.2   203.0   322.0
2017.08.10 (222) 15:45:11    6.3   208.0   314.0
2017.08.10 (222) 15:49:59    6.4   205.0   312.0
2017.08.10 (222) 15:55:23    6.5   203.0   306.0
2017.08.10 (222) 16:00:00  NaN     NaN     NaN  
2017.08.10 (222) 16:00:11    6.5   203.0   306.0
2017.08.10 (222) 16:04:59    6.5   216.0   304.0
2017.08.10 (222) 16:10:23  NaN     NaN     NaN  
2017.08.10 (222) 16:15:11  NaN     NaN     NaN  
2017.08.10 (222) 16:19:59    6.5   221.0   312.0
2017.08.10 (222) 16:25:23  NaN     NaN     NaN  
2017.08.10 (222) 16:30:11    6.7   210.0   304.0
2017.08.10 (222) 16:34:59    6.6   203.0   309.0
2017.08.10 (222) 16:40:23    6.5   205.0   317.0
2017.08.10 (222) 16:45:11    6.5   205.0   309.0
2017.08.10 (222) 16:49:59  NaN     NaN     NaN  
2017.08.10 (222) 16:55:23    6.8   213.0   325.0
2017.08.10 (222) 17:00:11    6.8   210.0   322.0
2017.08.10 (222) 17:04:59  NaN     NaN     NaN  
2017.08.10 (222) 17:10:23  NaN     NaN     NaN  
2017.08.10 (222) 17:15:11  NaN     NaN     NaN  
2017.08.10 (222) 17:19:59  NaN     NaN     NaN  
2017.08.10 (222) 17:25:23    6.8   205.0   335.0
2017.08.10 (222) 17:30:11  NaN     NaN     NaN  
2017.08.10 (222) 17:34:59  NaN     NaN     NaN  
2017.08.10 (222) 17:40:23    7.3   208.0   332.0
2017.08.10 (222) 17:45:11    7.3   205.0   327.0
2017.08.10 (222) 17:49:59    7.3   216.0   330.0
2017.08.10 (222) 17:55:23  NaN     NaN     NaN  
2017.08.10 (222) 18:00:11  NaN     NaN     NaN  
2017.08.10 (222) 18:04:59    7.6   229.0   319.0
2017.08.10 (222) 18:10:23    7.7   223.0   306.0
2017.08.10 (222) 18:15:11  NaN     NaN     NaN  
2017.08.10 (222) 18:19:59    7.8   226.0   304.0
2017.08.10 (222) 18:25:23    7.7   221.0   296.0
2017.08.10 (222) 18:30:11    7.8   221.0   299.0
2017.08.10 (222) 18:34:59    7.7   218.0   NaN  
2017.08.10 (222) 18:40:23    7.6   218.0   304.0
2017.08.10 (222) 18:45:11    7.8   218.0   314.0
2017.08.10 (222) 18:49:59    7.8   234.0   304.0
2017.08.10 (222) 18:55:23    7.8   221.0   301.0
2017.08.10 (222) 19:00:11    7.9   221.0   309.0
2017.08.10 (222) 19:04:59    8.1   221.0   299.0
2017.08.10 (222) 19:10:23    8.2   234.0   291.0
2017.08.10 (222) 19:15:11    8.3   234.0   288.0
2017.08.10 (222) 19:19:59    8.3   229.0   280.0
2017.08.10 (222) 19:25:23    8.3   234.0   278.0
2017.08.10 (222) 19:30:11    8.3   231.0   273.0
2017.08.10 (222) 19:34:59    8.3   236.0   273.0
2017.08.10 (222) 19:40:23    8.3   242.0   265.0
2017.08.10 (222) 19:45:11    8.2   234.0   260.0
2017.08.10 (222) 19:49:59    8.1   236.0   262.0
2017.08.10 (222) 19:55:23    7.9   234.0   255.0
2017.08.10 (222) 20:00:11    7.9   236.0   252.0
2017.08.10 (222) 20:04:59    7.7   226.0   247.0
2017.08.10 (222) 20:10:23    7.6   226.0   244.0
2017.08.10 (222) 20:15:11    7.3   226.0   239.0
2017.08.10 (222) 20:19:59    7.0   221.0   242.0
2017.08.10 (222) 20:25:23    6.7   221.0   236.0
2017.08.10 (222) 20:30:11    6.5   223.0   242.0
2017.08.10 (222) 20:34:59    6.2   218.0   242.0
2017.08.10 (222) 20:40:23    6.0   213.0   234.0
2017.08.10 (222) 20:45:11    5.9   216.0   239.0
2017.08.10 (222) 20:49:59    5.7   218.0   242.0
2017.08.10 (222) 20:55:23    5.6   221.0   244.0
2017.08.10 (222) 21:00:11    5.4   218.0   234.0
2017.08.10 (222) 21:04:59    5.2   213.0   226.0
2017.08.10 (222) 21:10:23    4.9   213.0   223.0
2017.08.10 (222) 21:15:11    4.8   213.0   226.0
2017.08.10 (222) 21:19:59    4.6   210.0   229.0
2017.08.10 (222) 21:25:23    4.3   208.0   231.0
2017.08.10 (222) 21:30:11    3.9   208.0   226.0
2017.08.10 (222) 21:34:59    3.7   203.0   236.0
2017.08.10 (222) 21:40:23    3.6   210.0   239.0
2017.08.10 (222) 21:45:11    3.5   210.0   242.0
2017.08.10 (222) 21:49:59    3.3   205.0   239.0
2017.08.10 (222) 21:55:23    3.2   208.0   239.0
2017.08.10 (222) 22:00:11    3.2   208.0   252.0
2017.08.10 (222) 22:04:59    3.1   213.0   252.0
2017.08.10 (222) 22:10:23    3.0   210.0   252.0
2017.08.10 (222) 22:15:11    3.1   229.0   273.0
2017.08.10 (222) 22:19:59    3.0   229.0   249.0
2017.08.10 (222) 22:25:23    3.1   218.0   270.0
2017.08.10 (222) 22:30:11    3.0   223.0   255.0
2017.08.10 (222) 22:34:59    3.0   221.0   252.0
2017.08.10 (222) 22:40:23    3.0   221.0   260.0
2017.08.10 (222) 22:45:11    3.0   223.0   255.0
2017.08.10 (222) 22:49:59    2.8   218.0   242.0
2017.08.10 (222) 22:55:23    2.7   216.0   247.0
2017.08.10 (222) 23:00:11    2.7   221.0   267.0
2017.08.10 (222) 23:04:59    2.7   229.0   275.0
2017.08.10 (222) 23:10:23    2.7   231.0   275.0
2017.08.10 (222) 23:15:11    2.7   234.0   280.0
2017.08.10 (222) 23:19:59    2.6   234.0   278.0
2017.08.10 (222) 23:25:23    2.5   236.0   255.0
2017.08.10 (222) 23:30:11    2.5   234.0   257.0
2017.08.10 (222) 23:34:59    2.6   244.0   270.0
2017.08.10 (222) 23:40:23    2.6   244.0   278.0
2017.08.10 (222) 23:45:11    2.6   242.0   278.0
2017.08.10 (222) 23:49:59    2.6   244.0   278.0
2017.08.10 (222) 23:55:23    2.5   236.0   275.0
2017.08.11 (223) 00:00:11    2.6   239.0   286.0
2017.08.11 (223) 00:04:59    2.5   252.0   283.0
2017.08.11 (223) 00:10:23    2.5   257.0   273.0
2017.08.11 (223) 00:15:11  NaN     NaN     NaN  
2017.08.11 (223) 00:19:59    2.5   257.0   270.0
2017.08.11 (223) 00:25:23    2.5   255.0   265.0
2017.08.11 (223) 00:30:11    2.4   252.0   267.0
2017.08.11 (223) 00:34:59    2.4   244.0   262.0
2017.08.11 (223) 00:40:23    2.4   247.0   260.0
2017.08.11 (223) 00:45:11  NaN     NaN     NaN  
2017.08.11 (223) 00:49:59    2.4   244.0   265.0
2017.08.11 (223) 00:55:23    2.4   239.0   249.0
2017.08.11 (223) 01:00:11    2.3   239.0   255.0
2017.08.11 (223) 01:04:59    2.3   249.0   262.0
2017.08.11 (223) 01:10:23    2.3   236.0   249.0
2017.08.11 (223) 01:15:11    2.3   229.0   244.0
2017.08.11 (223) 01:19:59    2.2   231.0   239.0
2017.08.11 (223) 01:25:23    2.2   229.0   242.0
2017.08.11 (223) 01:30:11    2.2   231.0   244.0
2017.08.11 (223) 01:34:59    2.1   234.0   242.0
2017.08.11 (223) 01:40:23    2.0   229.0   236.0
2017.08.11 (223) 01:45:11    1.9   229.0   236.0
2017.08.11 (223) 01:49:59  NaN     NaN     NaN  
2017.08.11 (223) 01:55:23    1.8   231.0   244.0
2017.08.11 (223) 02:00:11  NaN     NaN     NaN  
2017.08.11 (223) 02:04:59  NaN     NaN     NaN  
2017.08.11 (223) 02:10:23  NaN     NaN     NaN  
2017.08.11 (223) 02:15:11  NaN     NaN     NaN  
2017.08.11 (223) 02:19:59  NaN     NaN     NaN  
2017.08.11 (223) 02:25:23  NaN     NaN     NaN  
2017.08.11 (223) 02:30:11  NaN     NaN     NaN  
2017.08.11 (223) 02:34:59  NaN     NaN     NaN  
2017.08.11 (223) 02:40:23  NaN     NaN     NaN  
2017.08.11 (223) 02:45:11  NaN     NaN     NaN  
2017.08.11 (223) 02:49:59  NaN     NaN     NaN  
2017.08.11 (223) 02:55:23  NaN     NaN     NaN  
2017.08.11 (223) 03:00:11  NaN     NaN     NaN  
2017.08.11 (223) 03:04:59  NaN     NaN     NaN  
2017.08.11 (223) 03:10:23  NaN     NaN     NaN  
2017.08.11 (223) 03:15:11  NaN     NaN     NaN  
2017.08.11 (223) 03:19:59  NaN     NaN     NaN  
2017.08.11 (223) 03:25:23  NaN     NaN     NaN  
2017.08.11 (223) 03:30:11  NaN     NaN     NaN  
2017.08.11 (223) 03:34:59  NaN     NaN     NaN  
2017.08.11 (223) 03:40:23  NaN     NaN     NaN  
2017.08.11 (223) 03:45:11  NaN     NaN     NaN  
2017.08.11 (223) 03:49:59  NaN     NaN     NaN  
2017.08.11 (223) 03:55:23  NaN     NaN     NaN  
2017.08.11 (223) 04:00:11  NaN     NaN     NaN  
2017.08.11 (223) 04:04:59  NaN     NaN     NaN  
2017.08.11 (223) 04:10:23    2.2   252.0   265.0
2017.08.11 (223) 04:15:11    2.3   249.0   273.0
2017.08.11 (223) 04:19:59    2.3   242.0   260.0
2017.08.11 (223) 04:25:23    2.3   234.0   244.0
2017.08.11 (223) 04:30:11    2.3   231.0   247.0
2017.08.11 (223) 04:34:59    2.3   236.0   260.0
2017.08.11 (223) 04:40:23    2.4   236.0   255.0
2017.08.11 (223) 04:45:11    2.5   231.0   247.0
2017.08.11 (223) 04:49:59    2.6   229.0   257.0
2017.08.11 (223) 04:55:23    2.6   231.0   255.0
2017.08.11 (223) 05:00:11    2.5   229.0   252.0
2017.08.11 (223) 05:04:59    2.6   231.0   252.0
2017.08.11 (223) 05:10:23    2.6   226.0   252.0
2017.08.11 (223) 05:15:11    2.5   229.0   252.0
2017.08.11 (223) 05:19:59    2.6   234.0   262.0
2017.08.11 (223) 05:25:23    2.6   239.0   262.0
2017.08.11 (223) 05:30:11    2.6   239.0   257.0
2017.08.11 (223) 05:34:59    2.6   236.0   257.0
2017.08.11 (223) 05:40:23    2.6   229.0   247.0
2017.08.11 (223) 05:45:11    2.6   221.0   242.0
2017.08.11 (223) 05:49:59    2.6   218.0   234.0
2017.08.11 (223) 05:55:23    2.4   218.0   236.0
2017.08.11 (223) 06:00:11    2.3   218.0   229.0
2017.08.11 (223) 06:04:59    2.3   216.0   247.0
2017.08.11 (223) 06:10:23    2.2   216.0   234.0
2017.08.11 (223) 06:15:11  NaN     NaN     NaN  
2017.08.11 (223) 06:19:59    2.1   231.0   255.0
2017.08.11 (223) 06:25:23    2.0   234.0   249.0
2017.08.11 (223) 06:30:11  NaN     NaN     NaN  
2017.08.11 (223) 06:34:59  NaN     NaN     NaN  
2017.08.11 (223) 06:40:23  NaN     NaN     NaN  
2017.08.11 (223) 06:45:11  NaN     NaN     NaN  
2017.08.11 (223) 06:49:59  NaN     NaN     NaN  
2017.08.11 (223) 06:55:23  NaN     NaN     NaN  
2017.08.11 (223) 07:00:11  NaN     NaN     NaN  
2017.08.11 (223) 07:04:59  NaN     NaN     NaN  
2017.08.11 (223) 07:10:23  NaN     NaN     NaN  
2017.08.11 (223) 07:15:11  NaN     NaN     NaN  
2017.08.11 (223) 07:19:59  NaN     NaN     NaN  
2017.08.11 (223) 07:25:23  NaN     NaN     NaN  
2017.08.11 (223) 07:30:11  NaN     NaN     NaN  
2017.08.11 (223) 07:34:59  NaN     NaN     NaN  
2017.08.11 (223) 07:40:23  NaN     NaN     NaN  
2017.08.11 (223) 07:45:11  NaN     NaN     NaN  
2017.08.11 (223) 07:49:59  NaN     NaN     NaN  
